pl_name,pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,st_lum,st_mass,sy_snum,sy_pnum,pl_dens,st_teff,st_rad,pl_temp
Kepler-737 b,1.96,4.5,0.1422,0.0,0.09473176224746377,0.51,1,1,3.28,3813.0,0.48,4531.032089526344
Kepler-738 b,2.5,6.8,0.1552,0.0,0.5898540685771015,0.86,1,1,2.39,5327.0,0.82,7919.600541893819
Kepler-739 b,3.32,11.0,0.1054,0.0,0.018,0.93,1,1,1.65,5601.0,0.9,10585.857271361438
Kepler-74 b,10.76,200.22,0.0781,0.0,0.332,1.18,1,1,0.88,6000.0,1.12,14695.834652888267
Kepler-740 b,4.57,18.9,0.0462,0.0,0.7188609179509692,0.91,1,1,1.09,5438.0,0.87,15262.91037276934
Kepler-741 b,2.97,9.11,0.0744,0.0,0.332,1.16,1,1,1.91,6129.0,1.24,16183.539357374577
Kepler-742 b,3.24,10.6,0.0744,0.0,0.3826904045279422,0.76,1,1,1.71,4642.0,0.71,9274.859829767287
Kepler-743 b,1.21,1.92,0.04166,0.0,0.8052810653384567,0.94,2,1,5.96,5486.0,0.85,16027.476378643807
Kepler-744 b,1.62,3.26,0.09735,0.0,0.8052810653384567,0.94,1,1,4.21,5594.0,0.93,11182.926501468162
Kepler-745 b,2.16,5.31,0.0915,0.0,0.376,1.04,1,1,2.9,5849.0,1.04,12754.024771227065
Kepler-746 b,1.11,1.41,0.0435,0.0,0.7188609179509692,0.91,1,1,5.67,5418.0,0.93,16202.99726405426
Kepler-747 b,5.27,24.1,0.1916,0.0,0.499284959284455,0.82,1,1,0.905,5096.0,0.78,6650.257788328842
Kepler-748 b,2.52,6.9,0.0745,0.0,0.36,1.07,1,1,2.37,5934.0,1.1,14747.73279716186
Kepler-749 b,3.1,9.8,0.1054,0.0,0.43822264873188616,0.79,1,1,1.81,5009.0,0.75,8642.131496053153
Kepler-75 b,11.77,3209.9,0.0818,0.57,0.7188609179509692,0.91,1,1,11.0,5200.0,0.89,11093.82235595632
Kepler-750 b,3.07,9.64,0.08742,0.0,0.344,1.15,1,2,1.83,6160.0,1.23,14944.70610962189
Kepler-750 c,1.62,3.26,0.05009,0.0,0.344,1.15,1,2,4.21,6160.0,1.23,19743.18723633609
Kepler-751 b,2.46,6.62,0.1263,0.0,0.6142107088596144,0.87,1,1,2.44,5387.0,0.84,8985.54566158992
Kepler-752 b,2.81,8.3,0.1353,0.0,0.6142107088596144,0.87,1,1,2.06,5373.0,0.83,8607.291288373424
Kepler-753 b,1.91,4.31,0.054,0.0,0.2592872696148425,0.68,1,1,3.4,4346.0,0.65,9752.344461871366
Kepler-754 b,2.01,4.7,0.116,0.0,0.416,1.06,1,1,3.18,5935.0,1.08,11712.864483894447
Kepler-755 b,1.76,3.75,0.02156,0.0,0.499284959284455,0.82,2,2,3.78,5043.0,0.77,19492.586255122835
Kepler-755 c,1.26,2.13,0.037,0.0,0.499284959284455,0.82,2,2,5.85,5043.0,0.77,14879.65908118337
Kepler-756 b,1.12,1.46,0.0219,0.0,0.499284959284455,0.82,1,1,5.71,5282.0,0.79,20518.67899830892
Kepler-757 b,1.36,2.42,0.019,0.0,0.16,1.08,1,1,5.29,6014.0,1.13,29997.52038976507
Kepler-758 b,2.48,6.71,0.10754,0.0,0.563,1.16,1,4,2.42,6228.0,1.42,14637.51227194093
Kepler-758 c,1.69,3.5,0.05768,0.0,0.563,1.16,1,4,3.98,6228.0,1.42,19986.63412740279
